what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426425246
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426439147
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1633426441573
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1633426441592
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1633426453664
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1633426453665
opened,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1633426456957
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1633426457675
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1633426457680
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426471957
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1633426474206
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1633426474232
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426474407
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1633426474416
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1633426474417
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426478401
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426480829
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1633426480836
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1633426480836
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1633426491417
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1633426509000
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426512697
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426545415
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1633426545432
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1633426551901
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1633426551927
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426568169
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426576792
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426583568
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426584712
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1633426586565
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1633426625799
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426629325
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426630695
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1633426636787
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1633426638127
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1633426641225
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1633426656771
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1633426665555
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1633426676603
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1633426696727
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1633426697642
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1633426698587
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1633426704131
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1633426705201
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1633426708153
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1633426710639
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1633426730354
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1633426750867
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1633426758584
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1633426762199
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426771163
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426790105
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1633426795655
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1633426795664
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1633426802676
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1633426809110
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1633426810648
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426812884
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426827169
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426827710
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426831858
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426840474
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426851757
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1633426853131
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426859167
activated,view,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1633426865301
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426868625
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1633426868628
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1633426868956
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426873268
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426876224
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426876354
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426877788
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426891956
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426902191
started,bundle,com.altera.debug.cdi.gdb.plugin,11.0.0.208,"com.altera.debug.cdi.gdb.plugin",1633426919288
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1633426919351
